"id","Country","State","County","unit","firstSeen","commonName","scientificName","totalSeen","notes","ChecklistComments","Locations","UTM1","UTM2","lon","lat"
"4344","ZA","NL","",302,2024,"African Green-Pigeon","Treron calvus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4345","ZA","NL","",302,2024,"African Pied Wagtail","Motacilla aguimp",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4346","ZA","NL","",302,2024,"African Woolly-necked Stork","Ciconia microscelis",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4347","ZA","NL","",302,2024,"Ashy Flycatcher","Fraseria caerulescens",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4348","ZA","NL","",302,2024,"Black Kite (Yellow-billed)","Milvus migrans aegyptius/parasitus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4349","ZA","NL","",302,2024,"Black-backed Puffback","Dryoscopus cubla",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4350","ZA","NL","",302,2024,"Black-bellied Starling","Notopholia corusca",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4351","ZA","NL","",302,2024,"Black-collared Barbet","Lybius torquatus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4352","ZA","NL","",302,2024,"Black-throated Wattle-eye","Platysteira peltata",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4353","ZA","NL","",302,2024,"Common Bulbul","Pycnonotus barbatus",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4354","ZA","NL","",302,2024,"Common Greenshank","Tringa nebularia",3,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4355","ZA","NL","",302,2024,"Common Sandpiper","Actitis hypoleucos",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4356","ZA","NL","",302,2024,"Egyptian Goose","Alopochen aegyptiaca",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4357","ZA","NL","",302,2024,"Giant Kingfisher","Megaceryle maxima",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4358","ZA","NL","",302,2024,"Great Cormorant (White-breasted)","Phalacrocorax carbo lucidus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4359","ZA","NL","",302,2024,"Green Malkoha","Ceuthmochares australis",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4360","ZA","NL","",302,2024,"Green-backed Twinspot","Mandingoa nitidula",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4361","ZA","NL","",302,2024,"Hadada Ibis","Bostrychia hagedash",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4362","ZA","NL","",302,2024,"Lesser Striped Swallow","Cecropis abyssinica",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4363","ZA","NL","",302,2024,"Little Egret","Egretta garzetta",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4364","ZA","NL","",302,2024,"Mouse-colored Sunbird","Cyanomitra veroxii",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4365","ZA","NL","",302,2024,"Olive Sunbird","Cyanomitra olivacea",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4366","ZA","NL","",302,2024,"Palm-nut Vulture","Gypohierax angolensis",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4367","ZA","NL","",302,2024,"Pied Crow","Corvus albus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4368","ZA","NL","",302,2024,"Pied Kingfisher","Ceryle rudis",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4369","ZA","NL","",302,2024,"Purple-banded Sunbird","Cinnyris bifasciatus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4370","ZA","NL","",302,2024,"Purple-crested Turaco","Gallirex porphyreolophus",5,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4371","ZA","NL","",302,2024,"Red-capped Robin-Chat","Cossypha natalensis",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4372","ZA","NL","",302,2024,"Red-eyed Dove","Streptopelia semitorquata",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4373","ZA","NL","",302,2024,"Rufous-winged Cisticola","Cisticola galactotes",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4374","ZA","NL","",302,2024,"Spur-winged Goose","Plectropterus gambensis",3,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4375","ZA","NL","",302,2024,"Square-tailed Drongo","Dicrurus ludwigii",1,"H.o","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4376","ZA","NL","",302,2024,"Tambourine Dove","Turtur tympanistria",2,"H.o","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4377","ZA","NL","",302,2024,"Tawny-flanked Prinia","Prinia subflava",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4378","ZA","NL","",302,2024,"Trumpeter Hornbill","Bycanistes bucinator",1,"","","Umlalazi Rural, Eshowe ZA-KwaZulu-Natal -28.97323, 31.74485",3002755.5627958,-16512070.6112894,31.744853,-28.973228
"4379","ZA","NL","",302,2024,"White-eared Barbet","Stactolaema leucotis",3,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4380","ZA","NL","",302,2024,"White-rumped Swift","Apus caffer",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4381","ZA","NL","",302,2024,"Yellow-bellied Greenbul","Chlorocichla flaviventris",4,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4382","ZA","NL","",302,2024,"Yellow-fronted Canary","Crithagra mozambica",2,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4383","ZA","NL","",302,2024,"Yellow-rumped Tinkerbird","Pogoniulus bilineatus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4384","ZA","NL","",302,2024,"Yellow-throated Longclaw","Macronyx croceus",1,"","","Umlalazi NR",3000860.73063115,-16514351.0492006,31.7672722,-28.958152
"4385","US","TX","Travis",303,2021,"Black Vulture","Coragyps atratus",1,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4386","US","TX","Travis",303,2021,"Black-crested Titmouse","Baeolophus atricristatus",1,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4387","US","TX","Travis",303,2021,"Carolina Chickadee","Poecile carolinensis",2,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4388","US","TX","Travis",303,2021,"Great Horned Owl","Bubo virginianus",4,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357;Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4389","US","TX","Travis",303,2021,"Greater Roadrunner","Geococcyx californianus",1,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4390","US","TX","Travis",303,2021,"Northern Cardinal","Cardinalis cardinalis",2,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4391","US","TX","Travis",303,2021,"Northern Mockingbird","Mimus polyglottos",1,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4392","US","TX","Travis",303,2021,"White-crowned Sparrow","Zonotrichia leucophrys",1,"","","Lady Bird Johnson Wildflower Center, Austin US-TX 30.18563, -97.87357",2956937.7428226,3621726.73542938,-97.873572,30.185632
"4393","US","TX","Travis",304,2021,"Common Raven","Corvus corax",2,"","","8600 Highway 290 W, Austin US-TX 30.23480, -97.91168",2951753.8796973,3626522.761198,-97.911682,30.2348
"4394","US","TX","Travis",305,2020,"American Coot","Fulica americana",22,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4395","US","TX","Travis",305,2020,"American Crow","Corvus brachyrhynchos",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4396","US","TX","Travis",305,2020,"American Kestrel","Falco sparverius",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4397","US","TX","Travis",305,2020,"American Wigeon","Mareca americana",41,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4398","US","TX","Travis",305,2020,"Black Vulture","Coragyps atratus",5,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4399","US","TX","Travis",305,2020,"Blue-gray Gnatcatcher","Polioptila caerulea",2,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4400","US","TX","Travis",305,2020,"Blue-winged Teal","Spatula discors",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4401","US","TX","Travis",305,2020,"Bufflehead","Bucephala albeola",4,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4402","US","TX","Travis",305,2020,"Carolina Chickadee","Poecile carolinensis",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4403","US","TX","Travis",305,2020,"Carolina Wren","Thryothorus ludovicianus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4404","US","TX","Travis",305,2020,"Common Goldeneye","Bucephala clangula",2,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4405","US","TX","Travis",305,2020,"Crested Caracara (Northern)","Caracara plancus cheriway",4,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4406","US","TX","Travis",305,2020,"Eared Grebe","Podiceps nigricollis",2,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4407","US","TX","Travis",305,2020,"Eastern Bluebird","Sialia sialis",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4408","US","TX","Travis",305,2020,"Eastern Phoebe","Sayornis phoebe",2,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4409","US","TX","Travis",305,2020,"Gadwall","Mareca strepera",21,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4410","US","TX","Travis",305,2020,"Green-winged Teal","Anas crecca",11,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4411","US","TX","Travis",305,2020,"Hermit Thrush","Catharus guttatus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4412","US","TX","Travis",305,2020,"Lesser Scaup","Aythya affinis",6,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4413","US","TX","Travis",305,2020,"Loggerhead Shrike","Lanius ludovicianus",2,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4414","US","TX","Travis",305,2020,"Long-tailed Duck","Clangula hyemalis",1,"Continuing female. Pond 2","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4415","US","TX","Travis",305,2020,"Northern Cardinal","Cardinalis cardinalis",3,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4416","US","TX","Travis",305,2020,"Northern House Wren","Troglodytes aedon",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4417","US","TX","Travis",305,2020,"Northern Mockingbird","Mimus polyglottos",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4418","US","TX","Travis",305,2020,"Northern Pintail","Anas acuta",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4419","US","TX","Travis",305,2020,"Northern Shoveler","Spatula clypeata",160,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4420","US","TX","Travis",305,2020,"Orange-crowned Warbler","Leiothlypis celata",2,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4421","US","TX","Travis",305,2020,"Osprey","Pandion haliaetus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4422","US","TX","Travis",305,2020,"Pine Warbler","Setophaga pinus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4423","US","TX","Travis",305,2020,"Red-bellied Woodpecker","Melanerpes carolinus",3,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4424","US","TX","Travis",305,2020,"Red-shouldered Hawk","Buteo lineatus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4425","US","TX","Travis",305,2020,"Ring-necked Duck","Aythya collaris",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4426","US","TX","Travis",305,2020,"Ruby-crowned Kinglet","Corthylio calendula",2,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4427","US","TX","Travis",305,2020,"Ruddy Duck","Oxyura jamaicensis",17,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4428","US","TX","Travis",305,2020,"Song Sparrow","Melospiza melodia",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4429","US","TX","Travis",305,2020,"Turkey Vulture","Cathartes aura",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4430","US","TX","Travis",305,2020,"Vermilion Flycatcher","Pyrocephalus rubinus",1,"West side of pond 3. Continuing","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4431","US","TX","Travis",305,2020,"Yellow-rumped Warbler","Setophaga coronata",2,"","","Hornsby Bend (HOTE 037);Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4432","US","TX","Travis",305,2021,"American Coot","Fulica americana",10,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4433","US","TX","Travis",305,2021,"Barn Swallow","Hirundo rustica",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4434","US","TX","Travis",305,2021,"Black Vulture","Coragyps atratus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4435","US","TX","Travis",305,2021,"Blue-winged Teal","Spatula discors",30,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4436","US","TX","Travis",305,2021,"Cedar Waxwing","Bombycilla cedrorum",40,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4437","US","TX","Travis",305,2021,"Cinnamon Teal","Spatula cyanoptera",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4438","US","TX","Travis",305,2021,"European Starling","Sturnus vulgaris",2,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4439","US","TX","Travis",305,2021,"Least Grebe","Tachybaptus dominicus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4440","US","TX","Travis",305,2021,"Least Sandpiper","Calidris minutilla",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4441","US","TX","Travis",305,2021,"Lesser Scaup","Aythya affinis",16,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4442","US","TX","Travis",305,2021,"Lesser Yellowlegs","Tringa flavipes",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4443","US","TX","Travis",305,2021,"Lincoln's Sparrow","Melospiza lincolnii",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4444","US","TX","Travis",305,2021,"Northern Cardinal","Cardinalis cardinalis",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4445","US","TX","Travis",305,2021,"Pectoral Sandpiper","Calidris melanotos",2,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4446","US","TX","Travis",305,2021,"Pied-billed Grebe","Podilymbus podiceps",2,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4447","US","TX","Travis",305,2021,"Purple Martin","Progne subis",4,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4448","US","TX","Travis",305,2021,"Red-winged Blackbird","Agelaius phoeniceus",3,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4449","US","TX","Travis",305,2021,"Redhead","Aythya americana",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4450","US","TX","Travis",305,2021,"Ruddy Duck","Oxyura jamaicensis",10,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4451","US","TX","Travis",305,2021,"Scissor-tailed Flycatcher","Tyrannus forficatus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4452","US","TX","Travis",305,2021,"Spotted Towhee","Pipilo maculatus",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4453","US","TX","Travis",305,2021,"Swamp Sparrow","Melospiza georgiana",1,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4454","US","TX","Travis",305,2021,"Western Cattle-Egret","Ardea ibis",13,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4455","US","TX","Travis",305,2021,"White-eyed Vireo","Vireo griseus",2,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4456","US","TX","Travis",305,2021,"White-winged Dove","Zenaida asiatica",7,"","","Hornsby Bend (HOTE 037)",2978994.53130423,3630952.91723299,-97.6458054,30.2181988
"4457","US","TX","Travis",306,2020,"American Goldfinch","Spinus tristis",2,"","","Shoal Creek Greenbelt--Pease District Park area",2966110.96101897,3636206.95565526,-97.75507,30.28609
"4458","US","TX","Travis",306,2020,"Belted Kingfisher","Megaceryle alcyon",1,"","","Laguna Gloria, Austin",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4459","US","TX","Travis",306,2020,"Black Vulture","Coragyps atratus",3,"","","Shoal Creek Greenbelt--Pease District Park area",2966110.96101897,3636206.95565526,-97.75507,30.28609
"4460","US","TX","Travis",306,2020,"Black-crested Titmouse","Baeolophus atricristatus",3,"","","Pillow Elementary School, Austin US-TX (30.3699,-97.7343);Shoal Creek Greenbelt--Pease District Park area",2965879.90226188,3646430.75406853,-97.734321,30.369949
"4461","US","TX","Travis",306,2020,"Blue Jay","Cyanocitta cristata",2,"","","Shoal Creek Greenbelt--Pease District Park area",2966110.96101897,3636206.95565526,-97.75507,30.28609
"4462","US","TX","Travis",306,2020,"Blue-headed Vireo","Vireo solitarius",3,"","","Laguna Gloria, Austin",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4463","US","TX","Travis",306,2020,"Carolina Chickadee","Poecile carolinensis",2,";H.o","","Laguna Gloria, Austin;Shoal Creek Greenbelt--Pease District Park area",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4464","US","TX","Travis",306,2020,"Carolina Wren","Thryothorus ludovicianus",4,"","","Laguna Gloria, Austin;Shoal Creek Greenbelt--Pease District Park area",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4465","US","TX","Travis",306,2020,"Cedar Waxwing","Bombycilla cedrorum",13,"","","Pillow Elementary School, Austin US-TX (30.3699,-97.7343)",2965879.90226188,3646430.75406853,-97.734321,30.369949
"4466","US","TX","Travis",306,2020,"Cooper's Hawk","Astur cooperii",1,"","","Pillow Elementary School, Austin US-TX (30.3699,-97.7343)",2965879.90226188,3646430.75406853,-97.734321,30.369949
"4467","US","TX","Travis",306,2020,"Downy Woodpecker","Dryobates pubescens",1,"","","Laguna Gloria, Austin",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4468","US","TX","Travis",306,2020,"Eastern Phoebe","Sayornis phoebe",4,"","","Bull Creek District Park, Austin;Shoal Creek Greenbelt--Pease District Park area",2960886.45670027,3644968.84537563,-97.7845891,30.3677391
"4469","US","TX","Travis",306,2020,"Eastern Screech-Owl","Megascops asio",1,"","","Pillow Elementary School, Austin US-TX (30.3699,-97.7343)",2965879.90226188,3646430.75406853,-97.734321,30.369949
"4470","US","TX","Travis",306,2020,"Golden-crowned Kinglet","Regulus satrapa",3,"","","Laguna Gloria, Austin",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4471","US","TX","Travis",306,2020,"Great Egret","Ardea alba",1,"","","Shoal Creek Greenbelt--Pease District Park area",2966110.96101897,3636206.95565526,-97.75507,30.28609
"4472","US","TX","Travis",306,2020,"Great-tailed Grackle","Quiscalus mexicanus",3,"","","Pillow Elementary School, Austin US-TX (30.3699,-97.7343)",2965879.90226188,3646430.75406853,-97.734321,30.369949
"4473","US","TX","Travis",306,2020,"House Finch","Haemorhous mexicanus",4,"","","Pillow Elementary School, Austin US-TX (30.3699,-97.7343);Shoal Creek Greenbelt--Pease District Park area",2965879.90226188,3646430.75406853,-97.734321,30.369949
"4474","US","TX","Travis",306,2020,"Northern Cardinal","Cardinalis cardinalis",4,"","","Bull Creek District Park, Austin;Laguna Gloria, Austin",2960886.45670027,3644968.84537563,-97.7845891,30.3677391
"4475","US","TX","Travis",306,2020,"Northern Mockingbird","Mimus polyglottos",3,"","","Pillow Elementary School, Austin US-TX (30.3699,-97.7343);Shoal Creek Greenbelt--Pease District Park area",2965879.90226188,3646430.75406853,-97.734321,30.369949
"4476","US","TX","Travis",306,2020,"Pine Siskin","Spinus pinus",6,"","","Shoal Creek Greenbelt--Pease District Park area",2966110.96101897,3636206.95565526,-97.75507,30.28609
"4477","US","TX","Travis",306,2020,"Pine Warbler","Setophaga pinus",1,"","","Shoal Creek Greenbelt--Pease District Park area",2966110.96101897,3636206.95565526,-97.75507,30.28609
"4478","US","TX","Travis",306,2020,"Ruby-crowned Kinglet","Corthylio calendula",2,"","","Laguna Gloria, Austin",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4479","US","TX","Travis",306,2020,"White-winged Dove","Zenaida asiatica",26,"","","Laguna Gloria, Austin;Pillow Elementary School, Austin US-TX (30.3699,-97.7343);Shoal Creek Greenbelt--Pease District Park area",2963432.41527684,3638587.73550837,-97.77493,30.3107177
"4480","US","TX","Travis",306,2020,"Yellow-rumped Warbler","Setophaga coronata",8,"","","Bull Creek District Park, Austin;Pillow Elementary School, Austin US-TX (30.3699,-97.7343);Shoal Creek Greenbelt--Pease District Park area",2960886.45670027,3644968.84537563,-97.7845891,30.3677391
"4481","US","TX","Travis",306,2021,"Anhinga","Anhinga anhinga",1,"","","Camp Mabry--ponds and woods",2964514.64830796,3639370.12449516,-97.763,30.315
"4482","US","TX","Travis",306,2021,"Bewick's Wren","Thryomanes bewickii",1,"","","Northwest Hills, Austin",2962939.95564611,3644521.78327771,-97.7662673,30.3600973
"4483","US","TX","Travis",306,2021,"Black Vulture","Coragyps atratus",1,"","","5014–5136 Mount Bonnell Rd, Austin US-TX 30.33500, -97.77607",2962647.80104372,3641376.7038946,-97.776066,30.335001
"4484","US","TX","Travis",306,2021,"Black-crested Titmouse","Baeolophus atricristatus",2,"","","Camp Mabry--ponds and woods;Northwest Hills, Austin",2962939.95564611,3644521.78327771,-97.7662673,30.3600973
"4485","US","TX","Travis",306,2021,"Blue Jay","Cyanocitta cristata",1,"","","7613 Rockpoint Dr, Austin US-TX 30.36408, -97.75969",2963491.65023657,3645141.43075016,-97.759686,30.36408
"4486","US","TX","Travis",306,2021,"Blue-gray Gnatcatcher","Polioptila caerulea",2,"","","Mayfield Park, Austin;Northwest Hills, Austin",2962939.95564611,3644521.78327771,-97.7662673,30.3600973
"4487","US","TX","Travis",306,2021,"Carolina Chickadee","Poecile carolinensis",4,"","","Camp Mabry--ponds and woods;Northwest Hills, Austin",2962939.95564611,3644521.78327771,-97.7662673,30.3600973
"4488","US","TX","Travis",306,2021,"Carolina Wren","Thryothorus ludovicianus",1,"","","Mayfield Park, Austin",2963773.85450036,3638862.85392759,-97.7711029,30.3122997
"4489","US","TX","Travis",306,2021,"Cedar Waxwing","Bombycilla cedrorum",5,"","","Camp Mabry--ponds and woods",2964514.64830796,3639370.12449516,-97.763,30.315
"4490","US","TX","Travis",306,2021,"Chimney Swift","Chaetura pelagica",5,"","","7614 Rockpoint Dr, Austin US-TX 30.36396, -97.75926",2963537.69638499,3645138.19550878,-97.75926,30.363964
"4491","US","TX","Travis",306,2021,"European Starling","Sturnus vulgaris",2,"","","Camp Mabry--ponds and woods",2964514.64830796,3639370.12449516,-97.763,30.315
"4492","US","TX","Travis",306,2021,"Hermit Thrush","Catharus guttatus",1,"","","Mayfield Park, Austin",2963773.85450036,3638862.85392759,-97.7711029,30.3122997
